date,state,district,pincode,demo_age_5_17,demo_age_17_
01-06-2025,Haryana,Gurgaon,122002,60,808
01-06-2025,Maharashtra,Thane,421301,376,2452
01-06-2025,Maharashtra,Gadchiroli,442710,17,234
01-06-2025,Gujarat,Surat,395010,622,5426
01-06-2025,Andhra Pradesh,Nandyal,518401,74,322
01-06-2025,Rajasthan,Pratapgarh,312605,112,1076
01-06-2025,Telangana,Hyderabad,500059,302,2129
01-06-2025,Telangana,Nizamabad,503002,80,371
01-06-2025,Andhra Pradesh,Visakhapatnam,530001,89,616
01-06-2025,Madhya Pradesh,Balaghat,481222,229,794
01-06-2025,Haryana,Rewari,123401,338,2155
01-06-2025,Telangana,Hyderabad,500023,173,1024
01-06-2025,Rajasthan,Barmer,344001,186,1091
01-06-2025,Telangana,Adilabad,504001,237,1240
01-06-2025,Karnataka,Haveri,581110,207,740
01-06-2025,Telangana,Hyderabad,500053,265,1854
01-06-2025,Andhra Pradesh,Guntur,522503,214,1269
01-06-2025,Haryana,Jind,126101,45,434
01-06-2025,Maharashtra,Thane,421302,466,4127
01-06-2025,Andhra Pradesh,Visakhapatnam,530048,140,668
01-06-2025,Andhra Pradesh,Visakhapatnam,530026,180,926
01-06-2025,Madhya Pradesh,Chhindwara,480107,135,302
01-06-2025,Haryana,Palwal,121103,99,1122
01-06-2025,Madhya Pradesh,Sehore,466115,107,396
01-06-2025,Delhi,North East Delhi,110053,577,2906
01-06-2025,Madhya Pradesh,Sagar,470113,67,541
01-06-2025,Karnataka,Bengaluru,560073,175,920
01-06-2025,Karnataka,Belagavi,591115,45,118
01-06-2025,Madhya Pradesh,Chhindwara,480221,120,339
01-06-2025,Andhra Pradesh,Chittoor,517432,94,424
01-06-2025,Madhya Pradesh,Burhanpur,450332,151,721
01-06-2025,Rajasthan,Churu,331001,110,831
01-06-2025,Jammu and Kashmir,Budgam,193411,96,265
01-06-2025,Chhattisgarh,Mungeli,495115,238,2434
01-06-2025,Chhattisgarh,Rajnandgaon,491888,578,8515
01-06-2025,Andhra Pradesh,Guntur,522003,186,931
01-06-2025,Madhya Pradesh,Bhind,477001,439,1933
01-06-2025,Chhattisgarh,Jashpur,496225,273,3444
01-06-2025,Madhya Pradesh,Chhatarpur,471001,302,1857
01-06-2025,Rajasthan,Ganganagar,335804,119,1126
01-06-2025,Madhya Pradesh,Guna,473101,106,649
01-06-2025,Rajasthan,Ajmer,305801,171,1211
01-06-2025,Karnataka,Bengaluru,560100,195,1279
01-06-2025,Maharashtra,Aurangabad,431001,404,2271
01-06-2025,Punjab,Gurdaspur,143505,153,1717
01-06-2025,Karnataka,Haveri,581115,203,919
01-06-2025,Chhattisgarh,Balod,491226,158,1492
01-06-2025,Haryana,Faridabad,121001,315,2816
01-06-2025,Haryana,Faridabad,121002,276,1822
01-06-2025,Madhya Pradesh,Raisen,464886,108,398
01-06-2025,Chhattisgarh,Rajnandgaon,491445,220,2558
01-06-2025,Andhra Pradesh,Ananthapuramu,515865,136,612
01-06-2025,Andhra Pradesh,Guntur,522004,176,796
01-06-2025,Maharashtra,Nandurbar,425412,133,1103
01-06-2025,Chandigarh,Chandigarh,160025,53,289
01-06-2025,Himachal Pradesh,Sirmaur,173027,68,674
01-06-2025,Madhya Pradesh,Sehore,466111,18,96
01-06-2025,Uttar Pradesh,Rampur,244901,529,8904
01-06-2025,Madhya Pradesh,Shahdol,484224,94,341
01-06-2025,Chhattisgarh,Kondagaon,494226,776,16166
01-06-2025,Jammu and Kashmir,Punch,185111,78,401
01-06-2025,Karnataka,Davangere,577213,86,440
01-06-2025,West Bengal,Cooch Behar,736135,225,2016
01-06-2025,Telangana,Siddipet,502103,103,483
01-06-2025,Maharashtra,Pune,411045,62,688
01-06-2025,Karnataka,Bengaluru,560016,140,931
01-06-2025,Delhi,North West Delhi,110033,255,2146
01-06-2025,Chhattisgarh,Raipur,492101,73,600
01-06-2025,Madhya Pradesh,Shahdol,484770,199,686
01-06-2025,Haryana,Kaithal,136027,202,1973
01-06-2025,Mizoram,Lawngtlai,796891,29,465
01-06-2025,Andhra Pradesh,Nandyal,518422,81,350
01-06-2025,Haryana,Jind,126115,58,617
01-06-2025,Madhya Pradesh,Guna,473105,128,948
01-06-2025,West Bengal,Murshidabad,742148,248,2525
01-06-2025,Andhra Pradesh,Kurnool,518395,138,526
01-06-2025,Haryana,Palwal,121105,66,681
01-06-2025,West Bengal,Uttar Dinajpur,733202,240,2822
01-06-2025,Karnataka,Haveri,581210,191,899
01-06-2025,Chhattisgarh,Kabeerdham,491995,339,2575
01-06-2025,Gujarat,Valsad,396050,165,341
01-06-2025,Uttar Pradesh,Saharanpur,247341,177,2337
01-06-2025,Maharashtra,Yavatmal,445102,60,544
01-06-2025,Delhi,South Delhi,110044,441,3201
01-06-2025,Madhya Pradesh,Seoni,480771,136,454
01-06-2025,Madhya Pradesh,Balaghat,481115,172,684
01-06-2025,Haryana,Jhajjar,124103,54,718
01-06-2025,Chandigarh,Chandigarh,160002,65,513
01-06-2025,Andhra Pradesh,Kurnool,518216,81,338
01-06-2025,Andhra Pradesh,West Godavari,534235,102,575
01-06-2025,Haryana,Faridabad,121010,27,284
01-06-2025,Maharashtra,Pune,411046,186,1348
01-06-2025,Karnataka,Bangalore Rural,561203,254,1292
01-06-2025,Chhattisgarh,Raipur,492099,110,645
01-06-2025,Delhi,North East Delhi,110093,335,1656
01-06-2025,Andhra Pradesh,Srikakulam,532407,284,794
01-06-2025,Karnataka,Bangalore Rural,562110,131,831
01-06-2025,Chhattisgarh,Balod,491227,83,987
01-06-2025,Gujarat,Ahmedabad,382330,263,2043
01-06-2025,Maharashtra,Pune,411057,134,1166
01-06-2025,Himachal Pradesh,Sirmaur,173025,75,717
01-06-2025,Uttarakhand,Tehri Garhwal,249155,121,1112
01-06-2025,Andhra Pradesh,Palnadu,522647,138,415
01-06-2025,Andhra Pradesh,Vizianagaram,535145,76,391
01-06-2025,Gujarat,Kachchh,370001,198,2003
01-06-2025,Delhi,South Delhi,110062,311,3516
01-06-2025,Chhattisgarh,Raipur,493441,167,1297
01-06-2025,Andhra Pradesh,Kurnool,518001,277,1216
01-06-2025,Haryana,Karnal,132116,56,277
01-06-2025,West Bengal,Murshidabad,742136,107,1126
01-06-2025,Karnataka,Kalaburagi,585228,110,283
01-06-2025,Andhra Pradesh,West Godavari,534260,137,737
01-06-2025,Madhya Pradesh,Dindori,481879,213,740
01-06-2025,West Bengal,Murshidabad,742213,203,2105
01-06-2025,Andhra Pradesh,Palnadu,522601,152,730
01-06-2025,Andhra Pradesh,N. T. R,521235,39,176
01-06-2025,Madhya Pradesh,Dindori,481990,209,727
01-06-2025,Delhi,West Delhi,110063,105,1138
01-06-2025,Uttarakhand,Udham Singh Nagar,263148,234,1861
01-06-2025,Delhi,West Delhi,110027,131,1522
01-06-2025,Haryana,Yamuna Nagar,135133,44,301
01-06-2025,Haryana,Jind,126102,214,1373
01-06-2025,Maharashtra,Mumbai Suburban,400104,142,1041
01-06-2025,Madhya Pradesh,Indore,453441,226,1308
01-06-2025,Jammu and Kashmir,Baramula,193402,35,287
01-06-2025,Madhya Pradesh,Shajapur,465001,298,1199
01-06-2025,Andhra Pradesh,Chittoor,517247,312,1206
01-06-2025,Andhra Pradesh,Chittoor,517415,65,398
01-06-2025,Karnataka,Gadag,582207,175,363
01-06-2025,Maharashtra,Nagpur,440026,172,1089
01-06-2025,Jammu and Kashmir,Kupwara,193223,113,809
01-06-2025,Madhya Pradesh,Ujjain,456006,286,1547
01-06-2025,Tamil Nadu,Chennai,600042,101,815
01-06-2025,Madhya Pradesh,Balaghat,481224,80,344
01-06-2025,Karnataka,Bengaluru,562107,90,420
01-06-2025,Maharashtra,Gadchiroli,442707,32,329
01-06-2025,Andhra Pradesh,N. T. R,521175,66,305
01-06-2025,Delhi,Shahdara,110032,255,1574
01-06-2025,Madhya Pradesh,Dindori,481882,266,694
01-06-2025,Uttar Pradesh,Bijnor,246733,195,2380
01-06-2025,Karnataka,Mandya,571401,106,612
01-06-2025,Telangana,Komaram Bheem,504296,111,672
01-06-2025,Andhra Pradesh,Srikakulam,532001,147,857
01-06-2025,Andhra Pradesh,Visakhapatnam,531162,134,488
