date,state,district,pincode,bio_age_5_17,bio_age_17_
01-07-2025,Odisha,Nuapada,766118,601,557
01-07-2025,Uttar Pradesh,Allahabad,212402,1347,733
01-07-2025,Tamil Nadu,Tiruppur,641602,386,604
01-07-2025,Gujarat,Anand,388315,191,180
01-07-2025,Jammu and Kashmir,Udhampur,182121,298,524
01-07-2025,Nagaland,Peren,797101,50,88
01-07-2025,Tamil Nadu,Tiruchirappalli,621601,77,244
01-07-2025,Bihar,Darbhanga,848209,150,224
01-07-2025,Maharashtra,Thane,400708,711,1084
01-07-2025,Jharkhand,Pakur,816105,138,66
01-07-2025,Telangana,K.v. Rangareddy,509339,65,94
01-07-2025,Telangana,Medchal-malkajgiri,500068,18,73
01-07-2025,Andhra Pradesh,Ananthapur,515842,29,38
01-07-2025,Uttar Pradesh,Farrukhabad,209602,172,118
01-07-2025,Uttar Pradesh,Sultanpur,228132,259,156
01-07-2025,Maharashtra,Mumbai,400002,71,209
01-07-2025,Karnataka,Mandya,571438,131,226
01-07-2025,Karnataka,Dakshina Kannada,574222,82,53
01-07-2025,Gujarat,Sabarkantha,383335,43,190
01-07-2025,Uttar Pradesh,Amethi,229801,174,102
01-07-2025,Madhya Pradesh,Anuppur,484113,249,245
01-07-2025,Tamil Nadu,Ramanathapuram,623503,67,143
01-07-2025,Karnataka,Dakshina Kannada,574142,102,106
01-07-2025,Andhra Pradesh,Nalgonda,508246,10,57
01-07-2025,Karnataka,Udupi,576111,33,15
01-07-2025,West Bengal,Birbhum,731202,28,23
01-07-2025,Chhattisgarh,Dantewada,494553,30,99
01-07-2025,Telangana,Nalgonda,508112,99,51
01-07-2025,Tamil Nadu,Tiruvannamalai,604406,110,268
01-07-2025,Andhra Pradesh,Guntur,522268,33,55
01-07-2025,Andhra Pradesh,N. T. R,521175,20,19
01-07-2025,Andhra Pradesh,Prakasam,523168,25,32
01-07-2025,Himachal Pradesh,Bilaspur,174026,42,99
01-07-2025,West Bengal,Koch Bihar,736207,12,35
01-07-2025,Rajasthan,Pali,306302,447,296
01-07-2025,Maharashtra,Nagpur,440026,496,1138
01-07-2025,Uttar Pradesh,Bulandshahr,203203,404,162
01-07-2025,Tamil Nadu,Salem,636111,84,174
01-07-2025,Chhattisgarh,Balrampur,497118,312,792
01-07-2025,Uttar Pradesh,Kanpur Nagar,209210,312,231
01-07-2025,Tamil Nadu,Ariyalur,621718,57,736
01-07-2025,Assam,Biswanath,784175,55,40
01-07-2025,Rajasthan,Jodhpur,342022,612,404
01-07-2025,Punjab,Mansa,151502,474,903
01-07-2025,Odisha,Khorda,751022,39,36
01-07-2025,Uttar Pradesh,Budaun,202523,822,247
01-07-2025,Odisha,Kandhamal,762110,189,239
01-07-2025,Punjab,Jalandhar,144020,76,180
01-07-2025,West Bengal,Nadia,741504,74,75
01-07-2025,Gujarat,Mahesana,382165,277,255
01-07-2025,Odisha,Mayurbhanj,757075,74,140
01-07-2025,Andhra Pradesh,Rangareddi,500015,28,104
01-07-2025,Gujarat,Anand,388430,109,161
01-07-2025,Tamil Nadu,Erode,638312,114,241
01-07-2025,Odisha,Ganjam,761002,92,72
01-07-2025,Odisha,Gajapati,761215,159,118
01-07-2025,Chhattisgarh,Durg,490020,77,297
01-07-2025,Karnataka,Uttara Kannada,581301,29,55
01-07-2025,Odisha,Koraput,764028,101,187
01-07-2025,Bihar,Saran,841302,28,32
01-07-2025,Karnataka,Gadag,582112,132,134
01-07-2025,Maharashtra,Raigarh,400707,25,32
01-07-2025,Odisha,JAJPUR,755006,56,63
01-07-2025,Gujarat,Jamnagar,361350,13,28
01-07-2025,Kerala,Palakkad,678531,39,90
01-07-2025,Tamil Nadu,Tirunelveli,627127,10,24
01-07-2025,Telangana,Nirmal,504306,30,44
01-07-2025,Uttar Pradesh,Sonbhadra,231222,113,82
01-07-2025,Madhya Pradesh,West Nimar,451224,16,39
01-07-2025,Karnataka,Chamrajanagar,571115,48,55
01-07-2025,Madhya Pradesh,Hoshangabad,461110,19,43
01-07-2025,Uttar Pradesh,Chandauli,232101,1280,764
01-07-2025,Bihar,Saran,841410,213,310
01-07-2025,Rajasthan,Pratapgarh,313611,823,249
01-07-2025,Tamil Nadu,Salem,636007,201,303
01-07-2025,Gujarat,Ahmedabad,380016,754,1488
01-07-2025,Rajasthan,Jaipur,303801,224,242
01-07-2025,Andhra Pradesh,Nellore,524230,38,54
01-07-2025,Odisha,Angul,759127,391,424
01-07-2025,Bihar,Patna,804452,419,654
01-07-2025,Madhya Pradesh,Gwalior,474001,1863,2053
01-07-2025,Uttar Pradesh,Sultanpur,222303,354,227
01-07-2025,Uttar Pradesh,Varanasi,221302,314,252
01-07-2025,Uttar Pradesh,Maharajganj,273207,402,198
01-07-2025,Tamil Nadu,Tiruvallur,601204,183,223
01-07-2025,Karnataka,Bellary,583114,68,55
01-07-2025,Odisha,Nayagarh,752026,809,370
01-07-2025,Bihar,Patna,800020,246,532
01-07-2025,Punjab,Faridkot,151212,178,257
01-07-2025,Andhra Pradesh,Anantapur,515751,34,85
01-07-2025,Bihar,Samastipur,848501,262,345
01-07-2025,Rajasthan,Jhalawar,326512,231,227
01-07-2025,Karnataka,Bagalkot,587124,54,90
01-07-2025,Bihar,Madhubani,847308,276,343
01-07-2025,Bihar,Darbhanga,847303,256,299
01-07-2025,Uttar Pradesh,Ghazipur,275202,298,181
01-07-2025,Tamil Nadu,Viluppuram,604206,32,61
01-07-2025,Uttar Pradesh,Ambedkar Nagar,224159,349,174
01-07-2025,Andhra Pradesh,Srikakulam,532425,58,85
01-07-2025,Tamil Nadu,Coimbatore,641105,145,455
01-07-2025,Madhya Pradesh,Narsimhapur,487661,36,77
01-07-2025,Bihar,Siwan,841502,58,81
01-07-2025,Karnataka,Chitradurga,577517,64,92
01-07-2025,Tamil Nadu,Villupuram,606213,64,64
01-07-2025,Goa,North Goa,403107,36,54
01-07-2025,Karnataka,Belgaum,591244,25,65
01-07-2025,Haryana,Charkhi Dadri,127307,36,70
01-07-2025,Karnataka,Uttara Kannada,581336,35,37
01-07-2025,Odisha,Kandhamal,762102,98,129
01-07-2025,Karnataka,Shivamogga,577302,46,14
01-07-2025,Jharkhand,Kodarma,825318,43,105
01-07-2025,Karnataka,yadgir,585215,19,32
01-07-2025,Tamil Nadu,Dindigul,624621,58,313
01-07-2025,Rajasthan,Karauli,322202,101,79
01-07-2025,Jharkhand,East Singhbhum,832107,126,163
01-07-2025,Rajasthan,Barmer,344501,381,188
01-07-2025,Punjab,Ludhiana,141114,355,369
01-07-2025,Haryana,Yamuna Nagar,135102,514,559
01-07-2025,Himachal Pradesh,Kangra,176001,231,314
01-07-2025,Jammu and Kashmir,Jammu,181102,281,653
01-07-2025,Uttar Pradesh,Siddharthnagar,272204,375,281
01-07-2025,Maharashtra,Jalna,431202,581,1020
01-07-2025,West Bengal,Darjeeling,734104,10,27
01-07-2025,Uttar Pradesh,Fatehpur,212601,1718,1116
01-07-2025,Tamil Nadu,Dindigul,624303,35,157
01-07-2025,Haryana,Gurgaon,122503,261,268
01-07-2025,Kerala,Palakkad,678007,24,104
01-07-2025,Rajasthan,Sikar,332406,135,165
01-07-2025,Gujarat,Surendra Nagar,363330,179,644
01-07-2025,Punjab,Bathinda,151206,179,234
01-07-2025,Punjab,Tarn Taran,143410,83,248
01-07-2025,Uttar Pradesh,Mau,276306,298,236
01-07-2025,Jammu and Kashmir,Baramula,193122,277,343
01-07-2025,West Bengal,Kolkata,700094,45,96
01-07-2025,Delhi,Shahdara,110053,20,52
01-07-2025,Uttarakhand,Tehri Garhwal,249126,13,27
01-07-2025,Orissa,Baleshwar,756032,10,35
01-07-2025,Chhattisgarh,Sakti,495688,11,146
01-07-2025,Assam,Biswanath,784168,68,48
01-07-2025,Andhra Pradesh,Alluri Sitharama Raju,531029,53,46
01-07-2025,Karnataka,Chamrajnagar,571111,15,27
01-07-2025,Ladakh,Kargil,194103,18,56
01-07-2025,West Bengal,North 24 Parganas,700132,67,103
01-07-2025,Himachal Pradesh,Shimla,171103,36,73
01-07-2025,West Bengal,Paschim Bardhaman,713360,11,30
01-07-2025,Andhra Pradesh,Cuddapah,516433,20,21
01-07-2025,Daman and Diu,Daman,396220,38,24
01-07-2025,West Bengal,Barddhaman,713344,20,33
01-07-2025,Andhra Pradesh,Rangareddi,500083,15,64
01-07-2025,Tamil Nadu,Tirunelveli,627452,13,48
01-07-2025,Telangana,Siddipet,502301,10,17
01-07-2025,West Bengal,Murshidabad,742308,424,431
01-07-2025,Karnataka,Mandya,571401,250,361
01-07-2025,Bihar,Sitamarhi,843323,430,534
01-07-2025,Bihar,Lakhisarai,811311,784,1390
01-07-2025,Tamil Nadu,Tirunelveli,627851,151,538
01-07-2025,Uttar Pradesh,Amroha,244235,769,520
01-07-2025,Andhra Pradesh,Visakhapatnam,531029,353,364
01-07-2025,West Bengal,Barddhaman,713321,157,154
01-07-2025,Telangana,Mahabubnagar,509382,310,504
01-07-2025,Rajasthan,Jhunjhunun,333302,75,123
01-07-2025,Telangana,Karimnagar,505455,48,44
01-07-2025,West Bengal,North 24 Parganas,743297,126,84
01-07-2025,Punjab,Ludhiana,141414,100,150
01-07-2025,Bihar,Patna,800002,182,392
01-07-2025,Andhra Pradesh,East Godavari,533461,60,83
01-07-2025,Madhya Pradesh,Chhindwara,480337,165,193
01-07-2025,Jharkhand,Dhanbad,828305,107,211
01-07-2025,Tamil Nadu,Thanjavur,614211,27,39
01-07-2025,Punjab,Bathinda,151111,55,84
01-07-2025,Karnataka,Mandya,571415,120,120
01-07-2025,Odisha,Balangir,767002,296,244
01-07-2025,Madhya Pradesh,Khandwa,450112,300,150
01-07-2025,West Bengal,Hooghly,712249,56,73
01-07-2025,Maharashtra,Mumbai City,400028,76,79
01-07-2025,West Bengal,Jalpaiguri,734501,62,81
01-07-2025,Assam,Cachar,788026,74,113
01-07-2025,Karnataka,Dakshina Kannada,574198,46,31
01-07-2025,Maharashtra,Mumbai City,400027,22,26
01-07-2025,Kerala,Ernakulam,682314,51,124
01-07-2025,Andhra Pradesh,Warangal,506005,25,108
01-07-2025,West Bengal,Cooch Behar,736177,10,17
01-07-2025,Odisha,Kendujhar,758076,52,119
01-07-2025,Gujarat,Chhotaudepur,391160,631,354
01-07-2025,Odisha,Kendujhar,758018,246,441
01-07-2025,Maharashtra,Amravati,444705,682,1334
01-07-2025,Maharashtra,Mumbai,400104,307,778
01-07-2025,Andhra Pradesh,Srikakulam,532430,69,114
01-07-2025,West Bengal,Puruliya,723152,174,184
01-07-2025,Maharashtra,Nanded,431803,97,337
01-07-2025,Jammu and Kashmir,Kathua,184143,243,210
01-07-2025,West Bengal,Uttar Dinajpur,733157,27,31
01-07-2025,Karnataka,Bangalore,560077,107,305
01-07-2025,Jharkhand,Godda,814154,387,791
01-07-2025,Telangana,Nizamabad,503301,89,135
01-07-2025,Andhra Pradesh,Nellore,524134,81,73
01-07-2025,West Bengal,Alipurduar,736206,45,42
01-07-2025,Tripura,North Tripura,799253,81,118
01-07-2025,Rajasthan,Sirohi,307801,346,231
01-07-2025,Gujarat,Dohad,389155,53,275
01-07-2025,Maharashtra,Ahmadnagar,413201,336,473
01-07-2025,Gujarat,Mahesana,384410,140,174
01-07-2025,Kerala,Kottayam,686539,21,107
01-07-2025,Nagaland,Dimapur,797116,65,175
01-07-2025,Tamil Nadu,Villupuram,604306,32,45
01-07-2025,Daman & Diu,Daman,396210,24,110
01-07-2025,Gujarat,Vadodara,391421,53,82
01-07-2025,Tamil Nadu,Cuddalore,608602,78,112
01-07-2025,Uttar Pradesh,Shamli,251319,57,30
01-07-2025,West Bengal,Haora,711409,12,107
01-07-2025,Odisha,Kendujhar,758080,102,173
01-07-2025,Karnataka,Mysore,571102,40,54
01-07-2025,Andhra Pradesh,West Godavari,534340,43,43
01-07-2025,Jharkhand,Hazaribag,825411,12,13
01-07-2025,Andhra Pradesh,Kakinada,533407,10,16
01-07-2025,Uttar Pradesh,Hardoi,241405,441,147
01-07-2025,Rajasthan,Jaisalmer,345025,783,362
01-07-2025,Tamil Nadu,Coimbatore,641653,108,276
01-07-2025,Rajasthan,Jodhpur,342606,658,407
01-07-2025,Madhya Pradesh,Guna,473249,181,223
01-07-2025,Madhya Pradesh,Khargone,451660,330,356
01-07-2025,Uttar Pradesh,Aligarh,202165,414,187
01-07-2025,Uttar Pradesh,Siddharthnagar,272205,876,501
01-07-2025,Uttarakhand,Dehradun,248197,341,444
01-07-2025,Odisha,Kendrapara,754246,292,153
01-07-2025,Maharashtra,Amravati,444710,94,143
01-07-2025,Madhya Pradesh,Ratlam,457339,185,113
01-07-2025,Maharashtra,Ahmadnagar,414003,221,397
01-07-2025,Maharashtra,Nandurbar,425417,253,397
01-07-2025,Madhya Pradesh,Damoh,470664,656,427
01-07-2025,Uttar Pradesh,Auraiya,206247,550,217
01-07-2025,Arunachal Pradesh,Lohit,792001,84,108
01-07-2025,Tamil Nadu,Thoothukkudi,628613,67,266
01-07-2025,Andhra Pradesh,West Godavari,534156,51,69
01-07-2025,Karnataka,Bidar,585419,283,350
01-07-2025,Uttar Pradesh,Allahabad,228411,274,174
01-07-2025,Tamil Nadu,Nagapattinam,614810,27,85
01-07-2025,Tamil Nadu,Kanniyakumari,629154,51,56
01-07-2025,Telangana,Warangal,506007,16,12
01-07-2025,Tamil Nadu,The Nilgiris,643004,74,132
01-07-2025,Tamil Nadu,Tiruvannamalai,604410,97,68
01-07-2025,Tamil Nadu,Namakkal,637402,26,109
01-07-2025,Andhra Pradesh,Rangareddi,501141,35,88
01-07-2025,Kerala,Thiruvananthapuram,695309,60,58
01-07-2025,Karnataka,Belgaum,591225,31,61
01-07-2025,Kerala,Kollam,691504,53,173
01-07-2025,Karnataka,Shimoga,577434,17,40
01-07-2025,Karnataka,Belgaum,591287,15,39
01-07-2025,Tamil Nadu,Perambalur,621219,31,63
01-07-2025,Rajasthan,Kota,326529,96,50
01-07-2025,Karnataka,Belagavi,591242,28,19
01-07-2025,Chhattisgarh,Kabeerdham,491995,578,962
01-07-2025,Odisha,Ganjam,761054,126,146
01-07-2025,Rajasthan,Nagaur,341505,689,783
01-07-2025,Maharashtra,Nagpur,441122,97,257
01-07-2025,Uttar Pradesh,Sitapur,261208,747,182
01-07-2025,Jharkhand,Deoghar,814149,259,313
01-07-2025,Uttar Pradesh,Kannauj,209733,398,210
01-07-2025,Maharashtra,Washim,444503,796,1260
01-07-2025,Haryana,Panipat,132107,286,414
01-07-2025,Rajasthan,Tonk,304501,43,44
01-07-2025,Rajasthan,Sikar,332715,358,669
01-07-2025,Punjab,Ferozepur,142060,87,208
01-07-2025,Uttar Pradesh,Etah,207301,393,251
01-07-2025,Lakshadweep,Lakshadweep,682559,29,88
01-07-2025,Haryana,Karnal,132022,89,146
01-07-2025,Andhra Pradesh,Kurnool,518442,57,39
01-07-2025,Andhra Pradesh,Annamayya,517390,11,22
01-07-2025,Kerala,Ernakulam,686664,86,299
01-07-2025,Telangana,Adilabad,504292,67,44
01-07-2025,Rajasthan,Alwar,301712,85,91
01-07-2025,Karnataka,Chitradurga,577519,80,162
01-07-2025,Haryana,Rohtak,124412,105,162
01-07-2025,Karnataka,Udupi,574122,57,50
01-07-2025,Tamil Nadu,Ramanathapuram,623519,67,112
01-07-2025,West Bengal,North 24 Parganas,700127,35,26
01-07-2025,Odisha,Puri,752019,115,84
01-07-2025,Tamil Nadu,Tiruvannamalai,632512,22,12
01-07-2025,Punjab,Rupnagar,140116,96,139
01-07-2025,Odisha,Jagatsinghapur,754110,97,110
01-07-2025,Kerala,Palakkad,679308,58,99
01-07-2025,Arunachal Pradesh,Upper Siang,791002,47,63
01-07-2025,Maharashtra,Thane,400710,43,56
01-07-2025,Assam,Kamrup,781354,144,128
01-07-2025,Tamil Nadu,Namakkal,636142,14,43
01-07-2025,Karnataka,Tumkur,572126,16,60
01-07-2025,Tamil Nadu,Nagapattinam,609103,11,29
01-07-2025,Odisha,Nayagarh,752081,123,241
01-07-2025,Andhra Pradesh,East Godavari,533462,72,92
01-07-2025,Odisha,Dhenkanal,759019,226,250
01-07-2025,West Bengal,Hooghly,712306,335,304
01-07-2025,Punjab,Tarn Taran,143304,201,384
01-07-2025,Chhattisgarh,Raigarh,496665,233,844
01-07-2025,Andhra Pradesh,Vizianagaram,535183,171,179
01-07-2025,Uttar Pradesh,Kanpur Nagar,208020,203,274
01-07-2025,Uttar Pradesh,Sultanpur,222302,750,368
01-07-2025,Tamil Nadu,Vellore,635652,57,174
01-07-2025,Maharashtra,Raigarh,402101,48,53
01-07-2025,Karnataka,Haveri,581110,498,494
01-07-2025,Orissa,Jajapur,755008,21,53
01-07-2025,Andhra Pradesh,Kurnool,518135,57,45
01-07-2025,Rajasthan,Dungarpur,314028,170,104
01-07-2025,Tamil Nadu,Viluppuram,606207,55,233
01-07-2025,Odisha,Sundargarh,769001,31,145
01-07-2025,Odisha,Kendrapara,754244,49,65
01-07-2025,Telangana,Medchal-malkajgiri,500037,61,135
01-07-2025,Andhra Pradesh,Rangareddi,501503,24,102
01-07-2025,Andhra Pradesh,East Godavari,533263,47,67
01-07-2025,Rajasthan,Sawai Madhopur,322028,124,92
01-07-2025,Maharashtra,Palghar,401503,148,37
01-07-2025,Himachal Pradesh,Shimla,172021,10,17
01-07-2025,Madhya Pradesh,Bhopal,462047,111,123
01-07-2025,Uttar Pradesh,Amethi,229128,31,36
01-07-2025,Karnataka,Vijayapura,586120,127,55
01-07-2025,Kerala,Kottayam,686653,22,45
01-07-2025,Orissa,Baleshwar,756046,11,41
01-07-2025,Himachal Pradesh,Hamirpur,177119,10,17
01-07-2025,Uttar Pradesh,Pratapgarh,230132,489,284
01-07-2025,Maharashtra,Gadchiroli,442605,545,998
01-07-2025,Haryana,Sirsa,125055,2133,2641
01-07-2025,Punjab,Ludhiana,141116,230,291
01-07-2025,Maharashtra,Yavatmal,445001,923,1927
01-07-2025,Uttar Pradesh,Kanpur Nagar,209206,845,444
01-07-2025,Bihar,Aurangabad,824202,439,468
01-07-2025,Odisha,Baleswar,756045,374,334
01-07-2025,Madhya Pradesh,Chhatarpur,471105,833,499
01-07-2025,Uttar Pradesh,Ambedkar Nagar,224231,178,50
01-07-2025,Himachal Pradesh,Mandi,175032,89,171
01-07-2025,Tamil Nadu,Coimbatore,641107,171,406
01-07-2025,Manipur,Imphal West,795134,382,122
01-07-2025,Uttar Pradesh,Faizabad,224205,167,79
01-07-2025,Bihar,Kaimur (Bhabua),821101,550,697
01-07-2025,Uttar Pradesh,Sant Ravidas Nagar,221404,1055,539
01-07-2025,Haryana,Jind,126101,174,319
01-07-2025,Rajasthan,Bundi,323022,253,190
01-07-2025,Uttar Pradesh,Pratapgarh,230401,248,177
01-07-2025,Andhra Pradesh,Medak,502001,36,90
01-07-2025,West Bengal,Jalpaiguri,735223,101,111
01-07-2025,Telangana,Jagitial,505327,91,67
01-07-2025,Andhra Pradesh,Chittoor,517416,115,139
01-07-2025,Maharashtra,Ratnagiri,415643,51,76
01-07-2025,Bihar,East Champaran,845431,130,182
01-07-2025,Tamil Nadu,Kancheepuram,603311,10,36
01-07-2025,Uttar Pradesh,Amroha,244236,314,198
01-07-2025,Assam,Tinsukia,786145,10,10
01-07-2025,Jharkhand,Bokaro,827001,81,150
01-07-2025,Telangana,Bhadradri Kothagudem,507123,127,221
01-07-2025,West Bengal,West Midnapore,721426,32,121
01-07-2025,Tamil Nadu,Nagapattinam,609305,17,25
01-07-2025,West Bengal,North Dinajpur,733134,15,36
01-07-2025,Telangana,Karimnagar,505403,44,67
01-07-2025,Maharashtra,Raigarh,402207,42,41
01-07-2025,Kerala,Kollam,691332,32,64
01-07-2025,Telangana,Nirmal,504203,46,59
01-07-2025,Kerala,Ernakulam,683561,61,134
01-07-2025,Goa,South Goa,403410,19,16
01-07-2025,Tamil Nadu,Karur,621315,15,27
01-07-2025,Chhattisgarh,Gariyaband,494226,11,10
01-07-2025,West Bengal,Barddhaman,713370,23,62
01-07-2025,Tamil Nadu,Kanyakumari,629167,11,12
01-07-2025,Maharashtra,Thane,421302,2062,4701
01-07-2025,Kerala,Alappuzha,688539,67,155
01-07-2025,Uttar Pradesh,Aligarh,202134,492,142
01-07-2025,Karnataka,Bangalore,560029,100,269
01-07-2025,Maharashtra,Pune,410513,38,61
01-07-2025,Rajasthan,Bharatpur,321614,285,175
01-07-2025,Rajasthan,Bundi,323803,441,295
01-07-2025,Maharashtra,Mumbai,400074,212,473
01-07-2025,Tamil Nadu,Kancheepuram,600070,98,231
01-07-2025,Karnataka,Bangalore,560049,92,175
01-07-2025,Karnataka,Kalaburagi,585308,93,70
01-07-2025,Karnataka,Udupi,574118,45,48
01-07-2025,Karnataka,Vijayapura,586118,122,60
01-07-2025,Jharkhand,East Singhbhum,831011,169,368
01-07-2025,Uttar Pradesh,Ballia,277203,182,149
01-07-2025,Andhra Pradesh,Adilabad,504307,32,122
01-07-2025,Telangana,Khammam,507158,90,93
01-07-2025,Andhra Pradesh,Cuddapah,516216,69,50
01-07-2025,Kerala,Ernakulam,683589,32,63
01-07-2025,Kerala,Alappuzha,688530,56,167
01-07-2025,Telangana,Sangareddy,502318,24,39
01-07-2025,Uttar Pradesh,Barabanki,225003,16,78
01-07-2025,West Bengal,Purba Medinipur,721463,11,12
01-07-2025,Kerala,Palakkad,678598,24,65
01-07-2025,Kerala,Thrissur,680505,10,77
01-07-2025,Himachal Pradesh,Una,177213,29,65
01-07-2025,Karnataka,Kodagu,571254,40,19
01-07-2025,Karnataka,Udupi,574119,11,14
01-07-2025,Uttarakhand,Pauri Garhwal,246163,11,25
01-07-2025,Uttar Pradesh,Fatehpur,212650,292,178
01-07-2025,Uttar Pradesh,Bareilly,262407,1417,336
01-07-2025,Chhattisgarh,Koriya,497778,1105,1181
01-07-2025,Jammu and Kashmir,Udhampur,182124,360,274
01-07-2025,Madhya Pradesh,Rewa,486117,841,385
01-07-2025,Karnataka,Dharwad,580030,218,255
01-07-2025,Uttar Pradesh,Ambedkar Nagar,224143,436,230
01-07-2025,Jharkhand,Deoghar,814143,113,115
01-07-2025,Andhra Pradesh,Guntur,522501,673,400
01-07-2025,Rajasthan,Jhunjhunun,331025,56,114
01-07-2025,Rajasthan,Udaipur,313031,1223,763
01-07-2025,Maharashtra,Thane,400701,601,812
01-07-2025,Haryana,Gurgaon,122502,120,140
01-07-2025,Chandigarh,Chandigarh,160015,516,125
01-07-2025,Rajasthan,Udaipur,313705,208,158
01-07-2025,Gujarat,Junagadh,362205,65,107
01-07-2025,Kerala,Alappuzha,690110,17,76
01-07-2025,Odisha,Angul,759103,215,272
01-07-2025,Telangana,Karimnagar,505416,86,126
01-07-2025,Telangana,Adilabad,504299,210,151
01-07-2025,Madhya Pradesh,Narmadapuram,461771,12,86
01-07-2025,Karnataka,Kalaburagi,585210,23,15
01-07-2025,West Bengal,South Twenty Four Parganas,743330,33,79
01-07-2025,Maharashtra,Mumbai Suburban,400053,124,150
01-07-2025,Tamil Nadu,Viluppuram,607204,28,113
01-07-2025,Andhra Pradesh,Chittoor,517235,27,28
01-07-2025,Andhra Pradesh,West Godavari,534427,62,52
01-07-2025,Goa,North Goa,403115,58,31
01-07-2025,Uttarakhand,Almora,263653,60,93
01-07-2025,Odisha,Sundargarh,770016,14,64
01-07-2025,Andhra Pradesh,Cuddapah,516105,74,72
01-07-2025,Tamil Nadu,Sivaganga,630610,127,154
01-07-2025,Odisha,Balangir,767028,266,331
01-07-2025,Gujarat,Morbi,363330,636,176
01-07-2025,Tamil Nadu,Coimbatore,641031,87,163
01-07-2025,Telangana,Mahabubnagar,509207,189,144
01-07-2025,Karnataka,Mysuru,570026,164,189
01-07-2025,Karnataka,Gulbarga,585310,205,360
01-07-2025,Rajasthan,Alwar,301403,119,140
01-07-2025,Uttar Pradesh,Rae Bareli,229206,378,214
01-07-2025,Gujarat,Jamnagar,361280,247,154
01-07-2025,Bihar,Begusarai,851127,474,580
01-07-2025,Andhra Pradesh,Nandyal,518501,77,104
01-07-2025,Orissa,Bhadrak,756123,20,34
01-07-2025,Punjab,Kapurthala,144804,143,341
01-07-2025,Andhra Pradesh,Vizianagaram,535128,207,172
01-07-2025,Telangana,Medak,502113,104,108
01-07-2025,West Bengal,West Midnapore,721133,83,185
01-07-2025,West Bengal,East Midnapore,721439,58,61
01-07-2025,Andhra Pradesh,Anantapur,515511,26,54
01-07-2025,Bihar,Supaul,847408,111,172
01-07-2025,Andhra Pradesh,Chittoor,517419,46,78
01-07-2025,Andhra Pradesh,Cuddapah,516484,15,22
01-07-2025,West Bengal,North 24 Parganas,743446,227,115
01-07-2025,Tamil Nadu,Viluppuram,605104,16,109
01-07-2025,Bihar,Saran,841316,48,59
01-07-2025,Telangana,K.v. Rangareddy,500092,213,163
01-07-2025,Goa,South Goa,403722,26,19
01-07-2025,Jharkhand,Hazaribag,825301,24,151
01-07-2025,Maharashtra,Kolhapur,416117,34,63
01-07-2025,Andhra Pradesh,West Godavari,534437,43,78
01-07-2025,Kerala,Thiruvananthapuram,695126,50,80
01-07-2025,Tamil Nadu,Vellore,632503,78,194
01-07-2025,Himachal Pradesh,Mandi,175039,12,29
01-07-2025,Kerala,Pathanamthitta,689582,25,65
01-07-2025,Uttarakhand,Nainital,263158,18,26
01-07-2025,Karnataka,Mysuru,570003,47,49
01-07-2025,Kerala,Pathanamthitta,689675,12,28
01-07-2025,Jharkhand,Hazaribagh,825409,10,22
01-07-2025,Maharashtra,Thane,401404,24,338
01-07-2025,Maharashtra,Ratnagiri,415613,90,131
01-07-2025,Bihar,Araria,854325,518,678
01-07-2025,Gujarat,Gandhinagar,382330,94,122
01-07-2025,Gujarat,Patan,384290,193,220
01-07-2025,Madhya Pradesh,Chhatarpur,471301,595,432
01-07-2025,Kerala,Palakkad,679121,44,116
01-07-2025,Tamil Nadu,Kancheepuram,603109,143,253
01-07-2025,Karnataka,Chamrajanagar,571127,135,157
01-07-2025,Jammu and Kashmir,Srinagar,190023,110,193
01-07-2025,Uttar Pradesh,Mau,221602,307,220
01-07-2025,Gujarat,Junagadh,362030,122,102
01-07-2025,Tamil Nadu,Krishnagiri,635002,95,160
01-07-2025,Manipur,Imphal East,795138,153,73
01-07-2025,West Bengal,Howrah,711306,21,31
01-07-2025,Jharkhand,West Singhbhum,833212,63,65
01-07-2025,Uttar Pradesh,Kanpur Dehat,209125,15,20
01-07-2025,Kerala,Thrissur,680543,31,86
01-07-2025,Himachal Pradesh,Shimla,171222,15,27
01-07-2025,Punjab,Amritsar,143111,169,313
01-07-2025,West Bengal,East Midnapore,721449,14,29
01-07-2025,Assam,South Salmara Mankachar,783127,18,21
01-07-2025,West Bengal,South 24 Parganas,743385,17,11
01-07-2025,Uttar Pradesh,Azamgarh,276402,24,19
01-07-2025,Gujarat,Banaskantha,385120,721,596
01-07-2025,Karnataka,Davangere,577001,640,953
01-07-2025,Uttar Pradesh,Jaunpur,223105,163,84
01-07-2025,Madhya Pradesh,Chhindwara,480107,354,485
01-07-2025,Andhra Pradesh,Kurnool,518348,171,151
01-07-2025,Jharkhand,Hazaribagh,825302,120,163
01-07-2025,Gujarat,Vadodara,390022,254,501
01-07-2025,Tamil Nadu,Theni,625516,376,954
01-07-2025,Bihar,East Champaran,845440,152,177
01-07-2025,Tamil Nadu,Tirunelveli,627804,26,77
01-07-2025,Kerala,Kottayam,686513,92,187
01-07-2025,Madhya Pradesh,Ujjain,456001,885,927
01-07-2025,Madhya Pradesh,Jabalpur,483110,523,398
01-07-2025,Telangana,Medak,502251,62,73
01-07-2025,Gujarat,Ahmedabad,382110,476,496
01-07-2025,Maharashtra,Solapur,413307,546,552
01-07-2025,Rajasthan,Dholpur,328028,101,95
01-07-2025,Andhra Pradesh,Anantapur,515144,18,53
