date,state,district,pincode,demo_age_5_17,demo_age_17_
01-04-2025,Andhra Pradesh,Visakhapatnam,530026,97,731
01-04-2025,Rajasthan,Bikaner,334004,55,460
01-04-2025,Telangana,Hyderabad,500008,228,1483
01-04-2025,Chhattisgarh,Mahasamund,493551,56,1009
01-04-2025,Jammu and Kashmir,Jammu,181102,37,301
01-04-2025,Madhya Pradesh,Ashok Nagar,473335,181,975
01-04-2025,Madhya Pradesh,Vidisha,464001,258,1414
01-04-2025,Maharashtra,Raigad,410206,160,2161
01-04-2025,Karnataka,Bengaluru,560085,74,625
01-04-2025,Madhya Pradesh,Betul,460001,259,1019
01-04-2025,Rajasthan,Jodhpur,342601,115,895
01-04-2025,Gujarat,Mahesana,384001,155,818
01-04-2025,Andhra Pradesh,West Godavari,534281,43,369
01-04-2025,Haryana,Kaithal,136021,36,128
01-04-2025,Haryana,Karnal,132114,111,668
01-04-2025,Karnataka,Mysuru,570019,103,837
01-04-2025,Karnataka,Bengaluru,560060,128,866
01-04-2025,Jharkhand,Ranchi,834004,93,905
01-04-2025,Haryana,Kaithal,136034,70,566
01-04-2025,Karnataka,Bengaluru,560036,131,781
01-04-2025,Delhi,South West Delhi,110046,261,2034
01-04-2025,Uttar Pradesh,Bareilly,243123,268,2338
01-04-2025,Rajasthan,Jodhpur,342015,15,99
01-04-2025,Chhattisgarh,Raigarh,496001,167,1378
01-04-2025,Uttarakhand,Udham Singh Nagar,262308,437,2694
01-04-2025,Haryana,Sonipat,131408,15,127
01-04-2025,Uttarakhand,Uttarkashi,249196,49,378
01-04-2025,Karnataka,Hassan,573115,34,174
01-04-2025,Delhi,Shahdara,110093,299,898
01-04-2025,Uttar Pradesh,Budaun,243601,532,4999
01-04-2025,Gujarat,Gandhinagar,382721,256,2318
01-04-2025,Karnataka,Chikkaballapur,562101,110,589
01-04-2025,Rajasthan,Jaipur,303905,64,368
01-04-2025,Rajasthan,Jaipur,302026,60,560
01-04-2025,Rajasthan,Sawai Madhopur,322021,23,116
01-04-2025,Madhya Pradesh,Katni,483501,383,2502
01-04-2025,West Bengal,Murshidabad,742237,33,435
01-04-2025,Madhya Pradesh,Narsinghpur,487118,119,1002
01-04-2025,Gujarat,Narmada,393151,41,185
01-04-2025,Delhi,Central Delhi,110005,205,2580
01-04-2025,Rajasthan,Jodhpur,342304,34,308
01-04-2025,Haryana,Panchkula,134116,161,582
01-04-2025,Chhattisgarh,Bilaspur,495224,98,1268
01-04-2025,Chandigarh,Chandigarh,160014,283,980
01-04-2025,Gujarat,Ahmedabad,382345,161,1142
01-04-2025,Tamil Nadu,Kancheepuram,600063,63,603
01-04-2025,Chandigarh,Chandigarh,160101,589,1307
01-04-2025,Delhi,South Delhi,110047,163,704
01-04-2025,Haryana,Bhiwani,127201,41,339
01-04-2025,Uttarakhand,Udham Singh Nagar,263148,275,2012
01-04-2025,Tamil Nadu,Tiruvallur,600054,47,361
01-04-2025,Jammu and Kashmir,Jammu,181132,40,306
01-04-2025,Chhattisgarh,Raipur,492009,64,459
01-04-2025,Rajasthan,Jaipur,302019,70,622
01-04-2025,Punjab,Ludhiana,141007,206,2000
01-04-2025,Maharashtra,Nagpur,440034,167,1278
01-04-2025,Chhattisgarh,Janjgir-champa,495668,140,1759
01-04-2025,Punjab,Patiala,147001,244,3018
01-04-2025,Telangana,Vikarabad,501141,125,693
01-04-2025,Haryana,Sonipat,131301,111,800
01-04-2025,Madhya Pradesh,Khargone,451001,169,811
01-04-2025,Haryana,Kurukshetra,136135,124,819
01-04-2025,Andhra Pradesh,Visakhapatnam,531162,76,477
01-04-2025,Rajasthan,Chittorgarh,312001,98,719
01-04-2025,Haryana,Bhiwani,127309,31,164
01-04-2025,Madhya Pradesh,Vidisha,464224,220,628
01-04-2025,Karnataka,Tumakuru,572104,73,256
01-04-2025,Chandigarh,Chandigarh,160055,46,179
01-04-2025,Rajasthan,Sikar,332001,176,1393
01-04-2025,Gujarat,Kachchh,370465,136,638
01-04-2025,Madhya Pradesh,Seoni,480996,133,565
01-04-2025,Karnataka,Bagalkot,587201,173,355
01-04-2025,Jammu and Kashmir,Kishtwar,182204,89,316
01-04-2025,Karnataka,Bengaluru,560066,120,803
01-04-2025,West Bengal,Purba Medinipur,721631,118,637
01-04-2025,Madhya Pradesh,Anuppur,484444,23,105
01-04-2025,Gujarat,Morbi,363641,176,1087
01-04-2025,Chhattisgarh,Rajnandgaon,491441,255,2616
01-04-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,78,483
01-04-2025,Haryana,Hisar,125052,88,589
01-04-2025,Gujarat,Ahmedabad,380021,71,801
01-04-2025,Jammu and Kashmir,Punch,185111,230,891
01-04-2025,Jammu and Kashmir,Doda,182203,62,479
01-04-2025,Madhya Pradesh,Raisen,464884,48,260
01-04-2025,Rajasthan,Jaipur,303301,130,639
01-04-2025,Rajasthan,Kota,324002,153,817
01-04-2025,Karnataka,Bengaluru,560049,132,869
01-04-2025,Andhra Pradesh,Ananthapuramu,515004,106,463
01-04-2025,Madhya Pradesh,Singrauli,486669,82,577
01-04-2025,Karnataka,Koppal,583237,95,440
01-04-2025,Rajasthan,Dausa,303303,123,869
01-04-2025,Haryana,Kaithal,136027,378,2094
01-04-2025,Madhya Pradesh,Bhopal,462042,138,939
01-04-2025,Rajasthan,Pali,306401,223,1501
01-04-2025,Chhattisgarh,Bastar,494001,200,1623
01-04-2025,Delhi,South Delhi,110014,52,586
01-04-2025,Jammu and Kashmir,Baramula,193202,45,288
01-04-2025,Haryana,Rewari,123401,393,1964
01-04-2025,Andhra Pradesh,Kurnool,518301,175,959
01-04-2025,Rajasthan,Jhunjhunun,333031,41,493
01-04-2025,Rajasthan,Ganganagar,335704,63,731
01-04-2025,Jammu and Kashmir,Udhampur,182125,30,276
01-04-2025,Madhya Pradesh,Anuppur,484334,137,673
01-04-2025,Delhi,North West Delhi,110085,823,4912
01-04-2025,Jammu and Kashmir,Anantnag,192212,76,343
01-04-2025,Andhra Pradesh,Visakhapatnam,530001,67,659
01-04-2025,Assam,Bongaigaon,783380,91,1244
01-04-2025,Delhi,East Delhi,110091,635,4916
01-04-2025,Madhya Pradesh,Chhatarpur,471001,255,1171
01-04-2025,Chhattisgarh,Bilaspur,495112,40,501
01-04-2025,Karnataka,Mysuru,570017,74,259
01-04-2025,Gujarat,Surat,394101,189,1781
01-04-2025,Chhattisgarh,Bilaspur,495006,70,739
01-04-2025,Rajasthan,Kota,324006,72,484
01-04-2025,Madhya Pradesh,Singrauli,486881,143,1008
01-04-2025,Madhya Pradesh,Sehore,466001,161,586
01-04-2025,Andhra Pradesh,Krishna,520015,63,485
01-04-2025,Jammu and Kashmir,Budgam,191111,349,789
01-04-2025,Chhattisgarh,Raipur,493441,75,1257
