date,state,district,pincode,age_0_5,age_5_17,age_18_greater
01-07-2025,Chhattisgarh,Bilaspur,495551,1156,309,11
01-07-2025,Madhya Pradesh,Sheopur,476337,496,597,13
01-07-2025,Maharashtra,Nashik,422103,278,129,13
01-07-2025,Gujarat,Patan,384272,31,48,13
01-07-2025,Rajasthan,Udaipur,313001,511,323,21
01-07-2025,Mizoram,Kolasib,796081,44,21,20
01-07-2025,Madhya Pradesh,Jabalpur,482002,361,87,14
01-07-2025,Rajasthan,Dholpur,328021,467,247,13
01-07-2025,Karnataka,Bengaluru Urban,560066,152,142,92
01-07-2025,Uttar Pradesh,Hapur,245101,1010,770,11
01-07-2025,Meghalaya,East Jaintia Hills,793200,92,343,334
01-07-2025,West Bengal,24 Paraganas North,743251,119,44,15
01-07-2025,Assam,Sivasagar,785684,49,14,28
01-07-2025,Rajasthan,Sawai Madhopur,322201,593,307,10
01-07-2025,West Bengal,24 Paraganas North,700162,10,15,12
01-07-2025,Uttar Pradesh,Kanpur Nagar,208017,111,199,11
01-07-2025,Tripura,North Tripura,799271,124,75,17
01-07-2025,Jharkhand,East Singhbum,831011,71,30,10
01-07-2025,Rajasthan,Baran,325220,336,91,10
01-07-2025,Gujarat,Ahmadabad,382150,218,151,19
01-07-2025,Uttar Pradesh,Balrampur,271208,113,546,33
01-07-2025,Rajasthan,Churu,331403,424,569,29
01-07-2025,Maharashtra,Yavatmal,445205,197,75,11
01-07-2025,Gujarat,Surendranagar,363530,171,200,28
01-07-2025,Meghalaya,East Khasi Hills,793003,13,50,11
01-07-2025,Gujarat,Ahmadabad,382345,281,145,12
01-07-2025,Rajasthan,Alwar,301411,739,367,22
01-07-2025,Maharashtra,Solapur,413109,101,56,10
01-07-2025,Uttar Pradesh,Unnao,209801,798,1186,24
01-07-2025,Bihar,Nawada,805104,111,506,20
01-07-2025,West Bengal,Darjeeling,734014,85,77,20
01-07-2025,Gujarat,Kachchh,370165,155,316,17
01-07-2025,Gujarat,Kachchh,370140,74,73,23
01-07-2025,Assam,Tinsukia,786151,200,159,153
01-07-2025,Karnataka,Bengaluru Urban,560029,127,74,20
01-07-2025,Madhya Pradesh,Gwalior,474010,227,161,14
01-07-2025,Bihar,Sitamarhi,843320,320,244,11
01-07-2025,Gujarat,Mahesana,384001,235,71,18
01-07-2025,Nagaland,Longleng,798625,47,284,20
01-07-2025,West Bengal,Alipurduar,736204,123,186,12
01-07-2025,Uttar Pradesh,Varanasi,221011,153,238,41
01-07-2025,Uttar Pradesh,Gonda,271502,176,218,23
01-07-2025,Uttar Pradesh,Jaunpur,222139,153,492,27
01-07-2025,Bihar,Purnia,854303,238,164,11
01-07-2025,Uttar Pradesh,Maharajganj,273303,180,633,10
01-07-2025,Gujarat,Panch Mahals,389365,65,58,36
01-07-2025,Gujarat,Ahmadabad,382230,94,80,13
01-07-2025,Haryana,Gurugram,122103,319,63,10
01-07-2025,Assam,Karimganj,788712,126,131,19
01-07-2025,Nagaland,Dimapur,797112,153,259,60
01-07-2025,Uttar Pradesh,Kushi Nagar,274304,779,777,14
01-07-2025,Bihar,Madhubani,847226,332,371,14
01-07-2025,Gujarat,Bhavnagar,364230,43,21,12
01-07-2025,Uttar Pradesh,Bahraich,271882,175,253,12
01-07-2025,Maharashtra,Ahmednagar,413705,90,94,12
01-07-2025,Bihar,Madhubani,847225,256,263,11
01-07-2025,Assam,Karimganj,788710,34,20,13
01-07-2025,Uttar Pradesh,Siddharth Nagar,272208,222,368,14
01-07-2025,Bihar,Saran,841403,197,584,30
01-07-2025,Assam,Marigaon,782126,306,178,15
01-07-2025,Uttar Pradesh,Sitapur,261301,288,176,15
01-07-2025,Gujarat,Patan,384245,276,124,23
01-07-2025,Uttar Pradesh,Azamgarh,276125,58,166,10
01-07-2025,Assam,Karimganj,788701,528,175,13
01-07-2025,Rajasthan,Nagaur,341001,870,660,21
01-07-2025,Gujarat,Banas Kantha,385575,197,214,17
01-07-2025,Assam,Cachar,788126,188,59,12
01-07-2025,Andhra Pradesh,Prakasam,523105,91,108,38
01-07-2025,Uttar Pradesh,Siddharth Nagar,272205,262,431,28
01-07-2025,Uttar Pradesh,Varanasi,221001,465,816,83
01-07-2025,Maharashtra,Mumbai Suburban,400080,138,55,11
01-07-2025,Karnataka,Bengaluru Rural,560060,191,73,17
01-07-2025,Tamil Nadu,Chengalpattu,603204,117,36,15
01-07-2025,West Bengal,24 Paraganas North,700125,201,90,28
01-07-2025,Maharashtra,Raigad,410206,845,296,25
01-07-2025,Nagaland,Mon,798603,141,455,40
01-07-2025,Bihar,Pashchim Champaran,845452,306,638,26
01-07-2025,Maharashtra,Yavatmal,445215,272,133,14
01-07-2025,Gujarat,Patan,384240,138,78,27
01-07-2025,Gujarat,Ahmadabad,380018,74,32,11
01-07-2025,Gujarat,Bhavnagar,364002,222,40,11
01-07-2025,Assam,Marigaon,782127,703,185,12
01-07-2025,West Bengal,Alipurduar,735204,32,149,18
01-07-2025,Gujarat,Bhavnagar,364240,176,43,19
01-07-2025,Gujarat,Rajkot,360005,219,118,19
01-07-2025,Assam,Cachar,788009,229,64,22
01-07-2025,Karnataka,Bengaluru Urban,560024,44,26,21
01-07-2025,Assam,Jorhat,785634,83,52,38
01-07-2025,Uttar Pradesh,Deoria,274509,130,240,11
01-07-2025,Assam,Golaghat,785622,15,18,11
01-07-2025,Madhya Pradesh,Barwani,451660,247,134,12
01-07-2025,Madhya Pradesh,Sehore,466331,594,364,13
01-07-2025,Delhi,Central Delhi,110005,200,80,17
01-07-2025,Assam,Dibrugarh,786184,228,32,41
01-07-2025,Uttarakhand,Haridwar,247667,565,156,11
01-07-2025,Chhattisgarh,Sukma,494122,109,88,17
01-07-2025,Maharashtra,Pune,411046,275,147,13
01-07-2025,Uttar Pradesh,Kasganj,207242,612,508,18
01-07-2025,Assam,Tinsukia,786188,21,34,16
01-07-2025,Uttar Pradesh,Agra,282001,1033,905,19
01-07-2025,Andhra Pradesh,Spsr Nellore,524223,43,27,11
01-07-2025,Assam,Golaghat,785610,19,27,14
01-07-2025,Gujarat,Banas Kantha,385310,382,699,84
01-07-2025,Gujarat,Jamnagar,361006,199,55,15
01-07-2025,Tamil Nadu,Chennai,600028,86,33,11
01-07-2025,Madhya Pradesh,Barwani,451770,334,377,25
01-07-2025,Uttar Pradesh,Sitapur,261205,713,702,37
01-07-2025,Karnataka,Bengaluru Urban,560062,220,101,22
01-07-2025,Uttar Pradesh,Shravasti,271803,116,337,25
01-07-2025,Uttar Pradesh,Shahjahanpur,242127,468,735,38
01-07-2025,Bihar,Lakhisarai,811302,157,244,14
01-07-2025,Maharashtra,Beed,414203,163,62,12
01-07-2025,Uttar Pradesh,Baghpat,250101,118,280,15
01-07-2025,Karnataka,Bengaluru Urban,562125,149,81,25
01-07-2025,Assam,Jorhat,785112,39,18,35
01-07-2025,Assam,Golaghat,785614,207,104,60
01-07-2025,Meghalaya,South West Garo Hills,794115,203,195,138
01-07-2025,Rajasthan,Chittorgarh,312601,314,212,13
01-07-2025,Kerala,Ernakulam,682006,58,62,16
01-07-2025,West Bengal,Alipurduar,736121,196,163,17
01-07-2025,West Bengal,24 Paraganas North,743423,356,131,45
01-07-2025,Gujarat,Dohad,389152,156,301,33
01-07-2025,West Bengal,Coochbehar,736145,243,192,16
01-07-2025,West Bengal,24 Paraganas North,700129,26,32,18
01-07-2025,Uttar Pradesh,Varanasi,221002,267,406,12
01-07-2025,Uttar Pradesh,Bareilly,243201,610,385,11
01-07-2025,Delhi,South Delhi,110048,50,17,16
01-07-2025,Maharashtra,Aurangabad,431001,2262,1549,24
01-07-2025,Uttar Pradesh,Lucknow,226010,182,212,11
01-07-2025,Bihar,Bhojpur,802301,184,626,13
01-07-2025,Maharashtra,Pune,411058,79,28,10
01-07-2025,Gujarat,Banas Kantha,385566,305,257,25
01-07-2025,Uttar Pradesh,Kaushambi,212201,412,293,11
01-07-2025,Delhi,Central Delhi,110055,185,126,10
01-07-2025,West Bengal,24 Paraganas North,700102,76,67,14
01-07-2025,Madhya Pradesh,Hoshangabad,461990,179,90,12
01-07-2025,Uttar Pradesh,Sitapur,261204,372,370,16
01-07-2025,Maharashtra,Pune,411006,171,67,13
01-07-2025,Assam,Cachar,782448,89,100,146
01-07-2025,Assam,Tinsukia,786190,50,27,25
01-07-2025,Assam,Karimganj,788725,126,59,27
01-07-2025,Assam,Kokrajhar,783370,252,150,108
01-07-2025,Haryana,Faridabad,121003,494,212,12
01-07-2025,West Bengal,Coochbehar,736167,335,366,10
01-07-2025,Assam,Dhemaji,787026,78,14,48
01-07-2025,Gujarat,Botad,364710,460,89,18
01-07-2025,Jammu And Kashmir,Doda,182203,261,260,17
01-07-2025,Gujarat,Ahmadabad,380058,174,91,15
01-07-2025,Maharashtra,Pune,413106,111,38,11
01-07-2025,Gujarat,Amreli,365560,201,74,23
01-07-2025,Meghalaya,East Khasi Hills,793019,25,77,35
01-07-2025,Karnataka,Bengaluru Urban,560047,158,67,15
01-07-2025,Madhya Pradesh,Vidisha,464221,683,414,37
01-07-2025,West Bengal,Dinajpur Uttar,733202,760,680,24
01-07-2025,Karnataka,Mysuru,570023,68,17,12
01-07-2025,Chhattisgarh,Raigarh,496001,898,82,13
01-07-2025,Gujarat,Mahesana,384315,164,48,17
01-07-2025,West Bengal,Medinipur West,721301,280,233,10
01-07-2025,Delhi,North East Delhi,110053,1042,554,12
01-07-2025,Rajasthan,Jaipur,302016,267,176,15
01-07-2025,West Bengal,Jalpaiguri,735225,16,48,11
01-07-2025,Bihar,Gopalganj,841409,164,411,10
01-07-2025,West Bengal,Coochbehar,735224,120,100,14
01-07-2025,Gujarat,Kachchh,370155,175,237,16
01-07-2025,Bihar,Gopalganj,841405,211,453,17
01-07-2025,Madhya Pradesh,Chhatarpur,471313,292,310,17
01-07-2025,Madhya Pradesh,Bhind,477447,67,120,10
01-07-2025,Meghalaya,West Garo Hills,794005,49,282,185
01-07-2025,Maharashtra,Palghar,421303,260,127,14
01-07-2025,Assam,Golaghat,785609,16,15,17
01-07-2025,Bihar,Madhubani,847108,176,329,38
01-07-2025,Nagaland,Mokokchung,798601,73,134,13
01-07-2025,Maharashtra,Chandrapur,442401,306,86,11
01-07-2025,Madhya Pradesh,Indore,452015,343,138,10
01-07-2025,West Bengal,Birbhum,731234,418,82,11
01-07-2025,Bihar,Madhubani,847421,94,218,39
01-07-2025,Jharkhand,East Singhbum,831012,215,133,14
01-07-2025,Uttar Pradesh,Etah,207249,332,323,11
01-07-2025,Uttar Pradesh,Meerut,250342,314,223,17
01-07-2025,Karnataka,Bengaluru Urban,560078,339,172,36
01-07-2025,West Bengal,24 Paraganas North,743329,718,688,12
01-07-2025,Gujarat,Sabar Kantha,383220,120,32,12
01-07-2025,Maharashtra,Sangli,416404,294,151,12
01-07-2025,Madhya Pradesh,Barwani,451447,417,392,37
01-07-2025,Uttar Pradesh,Rampur,244921,514,457,14
01-07-2025,Kerala,Ernakulam,682030,29,49,10
01-07-2025,Uttar Pradesh,Budaun,243638,623,546,19
01-07-2025,West Bengal,Nadia,741502,157,74,32
01-07-2025,West Bengal,Darjeeling,734201,20,58,15
01-07-2025,Tripura,Gomati,799114,69,45,10
01-07-2025,Gujarat,Ahmadabad,382240,50,36,14
01-07-2025,Assam,Dibrugarh,786612,28,17,49
01-07-2025,Uttar Pradesh,Agra,282006,539,511,12
01-07-2025,Gujarat,Panch Mahals,389360,63,31,10
01-07-2025,Uttar Pradesh,Gonda,271001,252,345,13
01-07-2025,Meghalaya,East Khasi Hills,793002,50,111,63
01-07-2025,Assam,Kamrup,781137,491,113,18
01-07-2025,Maharashtra,Washim,444505,378,68,11
01-07-2025,Assam,Barpeta,781309,412,104,15
01-07-2025,Bihar,Purnia,854204,361,609,13
01-07-2025,Madhya Pradesh,Gwalior,474006,532,336,31
01-07-2025,West Bengal,24 Paraganas North,743245,39,46,15
01-07-2025,Gujarat,Mahisagar,389260,177,49,23
01-07-2025,Assam,Cachar,788112,110,40,10
01-07-2025,Maharashtra,Nandurbar,425412,643,209,11
01-07-2025,Madhya Pradesh,Betul,460001,456,82,19
01-07-2025,Assam,Cachar,788113,124,57,13
01-07-2025,Gujarat,Vadodara,391770,60,36,14
01-07-2025,Bihar,Saran,841211,69,412,10
01-07-2025,Uttar Pradesh,Pilibhit,262001,1059,500,19
01-07-2025,Jharkhand,Dhanbad,828109,488,404,12
01-07-2025,Assam,Barpeta,783101,708,151,13
01-07-2025,Uttar Pradesh,Etah,207122,154,134,12
01-07-2025,Maharashtra,Mumbai Suburban,400051,172,112,14
01-07-2025,Telangana,Hyderabad,500002,392,130,15
01-07-2025,Uttar Pradesh,Gorakhpur,273008,79,151,28
01-07-2025,Gujarat,Anand,388540,166,11,16
01-07-2025,Madhya Pradesh,Burhanpur,450221,255,167,41
01-07-2025,Uttar Pradesh,Sultanpur,228001,328,405,30
01-07-2025,Madhya Pradesh,Burhanpur,450445,117,62,13
01-07-2025,Assam,Jorhat,785680,59,15,17
01-07-2025,Assam,Goalpara,783130,163,52,16
01-07-2025,Meghalaya,East Khasi Hills,793121,102,599,430
01-07-2025,Gujarat,Patan,384285,143,170,28
01-07-2025,Uttar Pradesh,Bahraich,271902,179,522,34
01-07-2025,Madhya Pradesh,Bhind,477111,117,155,13
01-07-2025,Assam,Tinsukia,786152,81,58,61
01-07-2025,Gujarat,Chhotaudepur,391168,53,69,24
01-07-2025,Jharkhand,East Singhbhum,832110,180,100,13
01-07-2025,Kerala,Thiruvananthapuram,695011,27,34,18
01-07-2025,Gujarat,Anand,388620,155,22,13
01-07-2025,Assam,Kamrup,781135,87,19,10
01-07-2025,Assam,Golaghat,785699,37,20,11
01-07-2025,Punjab,Ludhiana,141007,418,214,36
01-07-2025,Assam,Cachar,788011,56,23,10
01-07-2025,Assam,Baksa,781372,69,50,28
01-07-2025,Maharashtra,Yavatmal,445204,389,197,14
01-07-2025,Maharashtra,Buldhana,444301,98,24,12
01-07-2025,Jharkhand,Ranchi,834001,290,241,25
01-07-2025,Uttar Pradesh,Etah,207001,1306,930,15
01-07-2025,West Bengal,Nadia,741313,32,20,26
01-07-2025,Rajasthan,Jaipur,302020,255,146,10
01-07-2025,Maharashtra,Pune,411041,245,103,18
01-07-2025,Assam,Kokrajhar,783369,32,23,11
